polarity,subjectivity,created_at,location 
,,0.016666666666666663,0.2666666666666667
,,0.3875,0.5
,,0.15,0.3
,,0.6190476190476191,0.6238095238095238
,,0.0,0.0
,,0.0,0.0
,,0.16666666666666666,0.6666666666666666
,,0.85,1.0
,,0.0,0.0
,,0.2857142857142857,0.5357142857142857
,,0.24999999999999997,0.65
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.24999999999999997,0.65
,,1.0,1.0
,,0.24999999999999997,0.65
,,0.85,1.0
,,0.24999999999999997,0.65
,,0.3,0.1
,,0.24999999999999997,0.65
,,0.0,0.0
,,0.5,0.6
,,0.0,0.0
,,0.5047619047619047,0.6666666666666666
,,0.0,0.0
,,0.17857142857142858,0.319047619047619
,,0.0,0.0
,,0.49166666666666664,0.7166666666666667
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.85,1.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.85,1.0
,,0.75,0.95
,,0.0,0.0
,,0.5285714285714286,0.7357142857142858
,,0.0,0.0
,,0.5285714285714286,0.7357142857142858
,,0.0,0.0
,,0.85,1.0
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.0,0.65
,,0.5285714285714286,0.7357142857142858
,,0.45,0.775
,,0.4,0.8
,,1.0,1.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.4,0.9
,,0.3875,0.5
,,0.0,0.0
,,0.0,0.0
,,0.0,0.65
,,0.0,0.0
,,0.0,0.65
,,0.0,0.0
,,0.0,0.0
,,0.5,0.5
,,0.20952380952380953,0.280952380952381
,,0.0,0.0
,,0.4,1.0
,,0.325,0.3375
,,0.016666666666666663,0.2666666666666667
,,-0.125,0.375
,,0.0,0.0
,,0.49166666666666664,0.7166666666666667
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.85,1.0
,,0.49166666666666664,0.7166666666666667
,,0.0,0.0
,,0.0,0.0
,,0.0,0.65
,,0.0,0.0
,,0.0,0.0
,,0.050000000000000044,0.95
,,0.13636363636363635,0.5
,,0.0,0.0
,,0.0,0.65
,,0.3875,0.5
,,0.325,0.3375
,,0.0,0.0
,,0.5,1.0
,,0.49166666666666664,0.7166666666666667
,,0.85,1.0
,,0.0,0.65
,,0.0,0.0
,,0.3,0.0
,,0.49166666666666664,0.7166666666666667
,,0.17857142857142858,0.319047619047619
,,0.0,0.0
,,0.85,1.0
,,0.0,0.0
,,0.0,0.0
,,0.85,1.0
,,0.25,0.5
,,1.0,1.0
,,0.35714285714285715,0.5714285714285714
,,0.85,1.0
,,0.3,0.1
,,0.49166666666666664,0.7166666666666667
,,0.85,1.0
,,0.5166666666666666,0.7333333333333334
,,0.0,0.0
,,0.0,0.0
,,0.7,0.9
,,0.0,0.0
,,0.85,1.0
,,0.3,0.1
,,0.4,1.0
,,0.3,0.1
,,0.85,1.0
,,0.0,0.0
,,0.5125,0.7375
,,0.49166666666666664,0.7166666666666667
,,0.85,1.0
,,0.0,0.0
,,-0.5,1.0
,,0.75,0.95
,,0.49166666666666664,0.7166666666666667
,,0.85,1.0
,,0.3875,0.5
,,0.0,0.0
,,0.0,0.125
,,0.0,0.0
,,0.85,1.0
,,0.0,0.25
,,0.0,0.0
,,0.0,0.0
,,0.16666666666666666,0.6666666666666666
,,1.0,1.0
,,0.45,0.775
,,0.85,1.0
,,0.35714285714285715,0.5714285714285714
,,0.49166666666666664,0.7166666666666667
,,0.5,0.9
,,0.0,0.06666666666666667
,,0.85,1.0
,,0.0,0.0
,,0.0,0.0
,,0.49166666666666664,0.7166666666666667
,,0.0,0.0
,,0.0,0.0
,,0.85,1.0
,,0.85,1.0
,,-0.125,0.375
,,0.0,0.0
,,0.85,1.0
,,0.0,0.0
,,0.49166666666666664,0.7166666666666667
,,0.7,0.9
,,0.16666666666666666,0.6666666666666666
,,0.85,1.0
,,0.85,1.0
,,0.0,0.0
,,0.7,0.9
,,0.85,1.0
,,0.4,1.0
,,0.7,0.9
,,0.0,0.0
,,0.5,0.5
,,0.85,1.0
,,0.0,0.0
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,-0.1,0.07500000000000001
,,0.49166666666666664,0.7166666666666667
,,0.85,1.0
,,0.5285714285714286,0.7357142857142858
,,0.85,1.0
,,0.675,0.8
,,0.0,0.0
,,0.85,1.0
,,0.0,0.0
,,0.85,1.0
,,0.49166666666666664,0.7166666666666667
,,0.85,1.0
,,0.85,1.0
,,0.3333333333333333,0.21904761904761905
,,0.15,0.825
,,0.49166666666666664,0.7166666666666667
,,0.325,0.3375
,,0.85,1.0
,,0.85,1.0
,,0.0,0.0
,,0.85,1.0
,,0.5047619047619047,0.6666666666666666
,,0.4,0.8
,,0.0,0.0
,,0.0,0.0
,,0.85,1.0
,,0.49166666666666664,0.7166666666666667
,,1.0,1.0
,,0.85,1.0
,,0.85,1.0
,,0.35714285714285715,0.5714285714285714
,,0.85,1.0
,,0.31212121212121213,0.6666666666666666
,,0.85,1.0
,,0.85,1.0
,,0.85,1.0
,,0.85,1.0
,,0.85,1.0
,,0.85,1.0
,,0.5,1.0
,,1.0,1.0
,,0.49166666666666664,0.7166666666666667
,,0.7,0.6000000000000001
,,0.49166666666666664,0.7166666666666667
,,0.0,0.0
,,0.49166666666666664,0.7166666666666667
,,-0.25,0.4
,,0.31212121212121213,0.6666666666666666
,,0.31212121212121213,0.6666666666666666
,,0.0,0.0
,,0.0,0.0
,,0.575,0.7
,,-0.125,0.375
,,0.49166666666666664,0.7166666666666667
,,0.325,0.3375
,,0.49166666666666664,0.7166666666666667
,,0.2,0.2
,,0.75,0.44999999999999996
,,0.31212121212121213,0.6666666666666666
,,0.49166666666666664,0.7166666666666667
,,0.0,0.0
,,0.49166666666666664,0.7166666666666667
,,0.20952380952380953,0.280952380952381
,,1.0,0.65
,,0.09166666666666665,0.5666666666666667
,,1.0,1.0
,,-0.25,0.4
,,0.0,0.0
,,0.0,0.0
,,0.31212121212121213,0.6666666666666666
,,-0.2,0.0
,,0.09166666666666665,0.5666666666666667
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.75
,,0.4,0.9
,,0.5,0.6
,,0.15,0.825
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.16666666666666666,0.6666666666666666
,,0.0,0.0
,,0.8,0.4
,,0.15,0.825
,,0.0,0.0
,,0.6035714285714285,0.7857142857142857
,,0.35714285714285715,0.5714285714285714
,,0.6190476190476191,0.6238095238095238
,,0.15,0.825
,,0.0,0.0
,,0.5,0.5
,,0.016666666666666663,0.2666666666666667
,,0.3875,0.5
,,0.0,0.0
,,0.0,0.0
,,0.5,0.6
,,0.5,1.0
,,0.0,0.0
,,0.0,0.0
,,0.25,0.6944444444444444
,,0.5,0.9
,,0.35,0.75
,,0.0,0.0
,,0.4666666666666666,0.6333333333333333
,,0.16666666666666666,0.6666666666666666
,,-0.09583333333333334,0.4208333333333333
,,0.0,0.75
,,0.35,0.75
,,1.0,1.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.5,1.0
,,0.0,0.0
,,0.31212121212121213,0.6666666666666666
,,0.0,0.0
,,0.5125,0.7375
,,0.31212121212121213,0.6666666666666666
,,0.36818181818181817,0.6272727272727273
,,1.0,1.0
,,0.09166666666666665,0.5666666666666667
,,0.0,0.0
,,0.175,0.3375
,,0.0,0.0
,,0.0,0.0
,,0.6,0.8
,,0.0,0.0
,,0.0,0.0
,,0.25,0.6944444444444444
,,0.25,0.6944444444444444
,,0.3875,0.5
,,0.4285714285714286,0.7357142857142858
,,0.0,0.0
,,0.0,0.0
,,1.0,1.0
,,0.0,0.0
,,1.0,1.0
,,0.175,0.3375
,,0.0,0.75
,,-0.17857142857142858,0.2857142857142857
,,0.0,0.0
,,0.0,0.0
,,1.0,1.0
,,0.0,0.0
,,0.0,1.0
,,0.0,0.75
,,0.0,0.0
,,0.175,0.3375
,,-0.125,0.375
,,0.7,0.9
,,0.175,0.3375
,,0.0,0.0
,,0.016666666666666663,0.2666666666666667
,,0.0,0.0
,,0.0,0.0
,,0.175,0.3375
,,0.0,0.0
,,0.0,0.0
,,0.175,0.3375
,,0.05,0.15
,,-0.125,0.375
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.09166666666666665,0.5666666666666667
,,0.0,0.0
,,0.5,1.0
,,0.0,0.0
,,0.75,0.95
,,1.0,1.0
,,0.2125,0.6
,,0.0,0.0
,,0.5,0.5
,,0.0,0.0
,,0.4681818181818182,0.75
,,0.0,0.06666666666666667
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.0,0.0
,,0.15,0.5
,,0.0,0.0
,,0.0,0.75
,,0.0,0.0
,,1.0,1.0
,,0.0,0.0
,,0.0,0.0
,,0.4,0.9
,,1.0,1.0
,,0.0,0.75
,,0.0,0.0
,,-0.2,0.0
,,0.25,0.3333333333333333
,,0.0,0.0
,,0.35,0.55
,,0.0,0.0
,,0.0,0.0
,,0.5,0.5
,,0.5416666666666666,0.9166666666666666
,,0.6,0.9
,,0.3875,0.5
,,0.0,0.0
,,0.5,0.9
,,0.5,0.9
,,0.5,0.9
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.2857142857142857,0.5357142857142857
,,0.55,0.8
,,0.5416666666666666,0.9166666666666666
,,0.2,0.8
,,0.0,0.0
,,0.7,0.2
,,0.0,0.0
,,0.2857142857142857,0.5357142857142857
,,0.35714285714285715,0.5714285714285714
,,0.3875,0.5
,,0.0,0.0
,,0.0,0.0
,,0.2857142857142857,0.5357142857142857
,,0.0,0.0
,,0.2857142857142857,0.5357142857142857
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.4,0.55
,,1.0,1.0
,,0.0,0.0
,,0.0,0.0
,,-0.2,0.0
,,0.2,0.8
,,1.0,1.0
,,0.3875,0.5
,,0.0,0.0
,,0.325,0.3375
,,0.5,1.0
,,0.20952380952380953,0.280952380952381
,,0.0,0.0
,,0.5125,0.7375
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,1.0,1.0
,,0.1,0.4
,,0.0,0.0
,,0.6035714285714285,0.7857142857142857
,,0.016666666666666663,0.2666666666666667
,,0.7,0.6000000000000001
,,0.35714285714285715,0.5714285714285714
,,-0.25,0.4
,,0.0,0.0
,,0.20952380952380953,0.280952380952381
,,1.0,1.0
,,0.09166666666666665,0.5666666666666667
,,0.0,0.0
,,0.0,0.0
,,0.3833333333333333,0.45
,,-0.2,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.09166666666666665,0.5666666666666667
,,0.0,0.0
,,0.0,1.0
,,0.39999999999999997,0.4666666666666666
,,0.5,0.6
,,0.0,0.0
,,-0.2,0.0
,,0.0,0.0
,,-0.2,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.35714285714285715,0.5714285714285714
,,0.5125,0.7375
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.5222222222222223,0.3444444444444444
,,0.6035714285714285,0.7857142857142857
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.0,0.0
,,0.3333333333333333,0.8333333333333334
,,0.5166666666666667,0.8166666666666668
,,0.7,0.6000000000000001
,,0.0,0.0
,,0.0,0.0
,,0.2125,0.6
,,0.0,0.0
,,0.39999999999999997,0.31666666666666665
,,0.5416666666666666,0.9166666666666666
,,0.35714285714285715,0.5714285714285714
,,0.55,0.8
,,1.0,1.0
,,0.6785714285714286,0.4357142857142857
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.6785714285714286,0.4357142857142857
,,0.6785714285714286,0.4357142857142857
,,0.0,0.0
,,0.6785714285714286,0.4357142857142857
,,0.35714285714285715,0.5714285714285714
,,0.35714285714285715,0.5714285714285714
,,0.25,0.5
,,0.6190476190476191,0.6238095238095238
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.6785714285714286,0.4357142857142857
,,0.0,0.0
,,0.0625,0.5625
,,0.6785714285714286,0.4357142857142857
,,0.55,0.8
,,0.4,0.8
,,0.4,0.8
,,0.0,0.0
,,0.3333333333333333,0.8333333333333334
,,0.0,0.0
,,0.2833333333333333,0.7666666666666666
,,0.35714285714285715,0.5714285714285714
,,0.6190476190476191,0.6238095238095238
,,0.0625,0.5625
,,0.5416666666666666,0.9166666666666666
,,0.0,0.0
,,1.0,1.0
,,0.5416666666666666,0.9166666666666666
,,1.0,1.0
,,1.0,1.0
,,0.04166666666666667,0.25
,,0.0,0.0
,,0.0,0.0
,,0.2125,0.6
,,0.8,0.4
,,0.016666666666666663,0.2666666666666667
,,0.2125,0.6
,,0.0,0.0
,,0.2125,0.6
,,0.2857142857142857,0.5357142857142857
,,0.35714285714285715,0.5714285714285714
,,1.0,1.0
,,0.0,0.5
,,0.0,0.0
,,0.0,1.0
,,0.0,0.0
,,0.0,0.0
,,0.4,1.0
,,0.4,1.0
,,1.0,1.0
,,1.0,1.0
,,0.0,0.0
,,0.4,0.8
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.0,0.5
,,1.0,1.0
,,0.0,0.0
,,0.0,0.5
,,0.0,0.0
,,0.0,0.5
,,0.0,0.0
,,0.0,0.0
,,-0.17857142857142858,0.2857142857142857
,,0.2125,0.6
,,0.43333333333333335,0.6333333333333333
,,0.0,0.0
,,0.0,0.0
,,0.675,0.8
,,0.5166666666666667,0.5333333333333333
,,0.8,0.4
,,1.0,1.0
,,0.35714285714285715,0.5714285714285714
,,1.0,1.0
,,0.0,0.0
,,1.0,1.0
,,0.4666666666666666,0.7166666666666667
,,0.0,0.0
,,-0.17857142857142858,0.2857142857142857
,,0.0,0.0
,,0.0,0.0
,,0.15,0.825
,,0.35714285714285715,0.5714285714285714
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.0,0.0
,,0.5047619047619047,0.6666666666666666
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.675,0.8
,,0.3875,0.5
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,-0.375,0.625
,,0.35714285714285715,0.5714285714285714
,,0.3875,0.5
,,0.0,0.0
,,0.0,0.0
,,0.25,0.3
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.675,0.8
,,0.0,0.0
,,0.25,0.5
,,0.7,0.6000000000000001
,,0.20952380952380953,0.280952380952381
,,0.09166666666666665,0.5666666666666667
,,1.0,1.0
,,0.0,0.0
,,0.075,0.3666666666666667
,,0.4166666666666667,0.6166666666666667
,,0.25,0.5
,,0.25,0.5
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.5047619047619047,0.6666666666666666
,,0.0,0.0
,,0.5,0.9
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.2125,0.6
,,0.0,0.0
,,0.5,0.6785714285714286
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.6785714285714286,0.4357142857142857
,,0.21212121212121213,0.48484848484848486
,,0.2,0.8
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.3,1.0
,,0.0,0.0
,,0.19999999999999998,0.15
,,0.0,0.0
,,0.0,0.0
,,0.3875,0.5
,,-0.125,0.375
,,0.2125,0.6
,,0.0,0.0
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.85,1.0
,,0.5,0.5
,,0.4,0.75
,,0.5166666666666667,0.5333333333333333
,,0.0,0.0
,,0.0,0.0
,,0.09166666666666665,0.5666666666666667
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.20952380952380953,0.280952380952381
,,0.0,0.0
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.09687500000000002,0.4475
,,0.35714285714285715,0.5714285714285714
,,0.4,0.8
,,0.2125,0.6
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.0,0.0
,,0.2125,0.6
,,0.09166666666666665,0.5666666666666667
,,0.2833333333333333,0.7666666666666666
,,0.0,0.0
,,0.0,0.0
,,1.0,0.65
,,-0.25,0.4
,,0.0,0.0
,,0.7,0.6000000000000001
,,0.20952380952380953,0.280952380952381
,,0.09166666666666665,0.5666666666666667
,,1.0,1.0
,,0.0,0.0
,,0.5,0.9
,,0.8,0.4
,,0.09166666666666665,0.5666666666666667
,,0.7,0.9
,,0.5,0.6
,,0.6000000000000001,0.6000000000000001
,,0.3875,0.5
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,1.0,1.0
,,0.35714285714285715,0.5714285714285714
,,0.5,0.5
,,0.375,0.925
,,-0.17857142857142858,0.2857142857142857
,,0.3875,0.5
,,-0.125,0.375
,,0.0,0.0
,,0.0,1.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.3875,0.5
,,0.0,0.0
,,0.3875,0.5
,,0.0,0.0
,,0.0,0.0
,,0.35714285714285715,0.5714285714285714
,,0.35714285714285715,0.5714285714285714
,,0.3333333333333333,0.21904761904761905
,,0.0,1.0
,,0.35714285714285715,0.5714285714285714
,,0.09687500000000002,0.4475
,,0.15,0.5
,,0.0,0.0
,,0.7,0.9
,,0.0,0.0
,,1.0,0.65
,,0.15,0.825
,,0.35714285714285715,0.5714285714285714
,,0.35714285714285715,0.5714285714285714
,,0.35714285714285715,0.5714285714285714
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.3875,0.5
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.3875,0.5
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.09166666666666665,0.5666666666666667
,,0.43333333333333335,0.85
,,0.35714285714285715,0.5714285714285714
,,1.0,1.0
,,0.09166666666666665,0.5666666666666667
,,0.20952380952380953,0.280952380952381
,,0.7,0.6000000000000001
,,0.0,0.0
,,-0.25,0.4
,,1.0,0.65
,,0.0,0.0
,,0.4,0.75
,,0.5,0.5
,,0.85,1.0
,,0.0,0.0
,,-0.17857142857142858,0.2857142857142857
,,1.0,1.0
,,0.0,0.0
,,0.4,0.8
,,1.0,1.0
,,0.09166666666666665,0.5666666666666667
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.20952380952380953,0.280952380952381
,,0.7,0.6000000000000001
,,0.0,0.0
,,0.0,0.0
,,0.0,0.0
,,0.09166666666666665,0.5666666666666667
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.7749999999999999,0.9
,,-0.125,0.375
,,0.0,0.0
,,0.55,0.75
,,0.35714285714285715,0.5714285714285714
,,0.0,0.0
,,0.0,0.0
created_at,location,polarity,subjectivity
Thu Mar 12 23:57:18 +0000 2020,,-0.3,0.6
Thu Mar 12 23:57:16 +0000 2020,Kenya ✈,0.0,0.0
Thu Mar 12 23:55:19 +0000 2020,Kenya ✈,0.0,0.0
Thu Mar 12 23:48:08 +0000 2020,"Delaware, USA",0.0,0.0
Thu Mar 12 23:45:18 +0000 2020,,0.2,0.625
Thu Mar 12 23:45:02 +0000 2020,,-0.04999999999999999,1.0
Thu Mar 12 23:44:51 +0000 2020,"Jaipur, India",0.0,0.0
Thu Mar 12 23:42:42 +0000 2020,,0.2375,0.5875
Thu Mar 12 23:26:18 +0000 2020,,0.0,0.0
Thu Mar 12 23:25:52 +0000 2020,,-0.2857142857142857,0.3214285714285714
Thu Mar 12 23:25:49 +0000 2020,,-0.5,0.29999999999999993
Thu Mar 12 23:25:39 +0000 2020,,0.2,0.625
Thu Mar 12 23:25:20 +0000 2020,,0.06666666666666665,0.4666666666666666
Thu Mar 12 23:22:05 +0000 2020,,0.0,0.0
Thu Mar 12 23:07:53 +0000 2020,,-0.5,0.29999999999999993
Thu Mar 12 23:07:38 +0000 2020,,0.2,0.625
Thu Mar 12 23:07:27 +0000 2020,,0.06666666666666665,0.4666666666666666
Thu Mar 12 23:01:06 +0000 2020,"Dallas, Texas, USA",0.5916666666666667,0.7999999999999999
Thu Mar 12 23:01:00 +0000 2020,"Dallas, Texas, USA",0.2375,0.5875
Thu Mar 12 23:00:49 +0000 2020,"Dallas, Texas, USA",0.8,0.4
Thu Mar 12 22:59:22 +0000 2020,"Dallas, Texas, USA",0.4,0.75
Thu Mar 12 22:57:07 +0000 2020,"New Delhi, India",1.0,1.0
Thu Mar 12 22:54:07 +0000 2020,,0.9,1.0
Thu Mar 12 22:52:17 +0000 2020,"Kota ,india",0.9,1.0
Thu Mar 12 22:30:17 +0000 2020,"Birmingham, England",0.0,0.0
Thu Mar 12 22:23:43 +0000 2020,sarun World,0.35714285714285715,0.5714285714285714
Thu Mar 12 22:07:36 +0000 2020,"ÜT: 28.59007,77.31769",0.0,0.0
Thu Mar 12 22:07:03 +0000 2020,,0.0,0.0
Thu Mar 12 21:58:58 +0000 2020,,0.0,0.0
Thu Mar 12 21:58:39 +0000 2020,,0.0,0.0
Thu Mar 12 21:53:19 +0000 2020,India,0.25,0.9444444444444444
Thu Mar 12 21:52:59 +0000 2020,India,0.0,0.0
Thu Mar 12 21:25:36 +0000 2020,,1.0,1.0
Thu Mar 12 21:24:27 +0000 2020,Germany,1.0,1.0
Thu Mar 12 21:23:54 +0000 2020,,1.0,1.0
Thu Mar 12 21:23:02 +0000 2020,,0.5047619047619047,0.6666666666666666
Thu Mar 12 21:21:36 +0000 2020,,-0.3,0.6
Thu Mar 12 21:21:21 +0000 2020,,-0.04999999999999999,1.0
Thu Mar 12 21:21:08 +0000 2020,,-0.5,0.29999999999999993
Thu Mar 12 21:21:02 +0000 2020,,-0.04999999999999999,1.0
Thu Mar 12 21:20:57 +0000 2020,,-0.2857142857142857,0.3214285714285714
Thu Mar 12 21:20:50 +0000 2020,,-0.5,0.29999999999999993
Thu Mar 12 21:20:47 +0000 2020,,0.06666666666666665,0.4666666666666666
Thu Mar 12 21:20:40 +0000 2020,,-0.2857142857142857,0.3214285714285714
Thu Mar 12 21:20:32 +0000 2020,,0.06666666666666665,0.4666666666666666
Thu Mar 12 21:20:07 +0000 2020,,0.2,0.625
Thu Mar 12 21:19:22 +0000 2020,,0.0,0.0
Thu Mar 12 21:14:19 +0000 2020,,0.0,0.0
Thu Mar 12 21:13:24 +0000 2020,,0.0,0.0
Thu Mar 12 21:13:04 +0000 2020,,0.7,0.75
Thu Mar 12 21:12:00 +0000 2020,"Dubai, United Arab Emirates",0.25,1.0
Thu Mar 12 21:11:27 +0000 2020,,1.0,1.0
Thu Mar 12 21:11:09 +0000 2020,"Dubai, United Arab Emirates",0.2857142857142857,0.5357142857142857
Thu Mar 12 21:11:02 +0000 2020,,0.0,0.0
Thu Mar 12 21:10:37 +0000 2020,,0.15,0.825
Thu Mar 12 21:10:31 +0000 2020,,0.0,0.0
Thu Mar 12 21:09:08 +0000 2020,,0.5,0.6
Thu Mar 12 21:08:38 +0000 2020,,0.0,0.75
Thu Mar 12 21:08:27 +0000 2020,,0.0,0.06666666666666667
Thu Mar 12 21:07:53 +0000 2020,,0.0,0.0
Thu Mar 12 21:07:51 +0000 2020,,-0.2857142857142857,0.3214285714285714
Thu Mar 12 21:07:42 +0000 2020,,0.35,0.75
Thu Mar 12 21:07:27 +0000 2020,,0.06666666666666665,0.4666666666666666
Thu Mar 12 21:07:24 +0000 2020,,0.2,0.625
Thu Mar 12 21:06:43 +0000 2020,India,0.8,0.4
Thu Mar 12 21:06:14 +0000 2020,,0.2857142857142857,0.5357142857142857
Thu Mar 12 21:05:53 +0000 2020,India,0.2,0.625
Thu Mar 12 21:05:12 +0000 2020,India 🇮🇳 ,0.0,0.0
Thu Mar 12 21:05:06 +0000 2020,,0.0,0.0
Thu Mar 12 21:05:05 +0000 2020,India,0.0,0.0
Thu Mar 12 21:05:01 +0000 2020,India,-0.1,0.1
Thu Mar 12 21:04:42 +0000 2020,,0.3,0.1
Thu Mar 12 21:04:24 +0000 2020,India,0.2857142857142857,0.5357142857142857
Thu Mar 12 21:04:19 +0000 2020,,0.16666666666666666,0.5
Thu Mar 12 21:04:13 +0000 2020,India,0.8,0.4
Thu Mar 12 21:04:06 +0000 2020,,0.8,0.4
Thu Mar 12 21:03:56 +0000 2020,,-0.04999999999999999,1.0
Thu Mar 12 21:03:48 +0000 2020,,0.0,0.4
Thu Mar 12 21:03:34 +0000 2020,,0.35,0.65
Thu Mar 12 21:03:29 +0000 2020,,0.8,0.4
Thu Mar 12 21:03:13 +0000 2020,,0.2857142857142857,0.5357142857142857
Thu Mar 12 21:02:18 +0000 2020,,0.25,1.0
Thu Mar 12 21:00:58 +0000 2020,,-0.1,0.1
Thu Mar 12 21:00:51 +0000 2020,,0.0,0.0
Thu Mar 12 21:00:29 +0000 2020,Cape Town,0.4,0.9
Thu Mar 12 20:55:33 +0000 2020,,0.2,0.625
Thu Mar 12 20:55:06 +0000 2020,India 🇮🇳 ,0.2,0.625
Thu Mar 12 20:50:23 +0000 2020,India,0.0,0.0
Thu Mar 12 20:44:39 +0000 2020,United States,0.0,0.0
Thu Mar 12 20:42:58 +0000 2020,Germany,0.2,0.625
Thu Mar 12 20:35:38 +0000 2020,"Ahmadabad City, India",0.0,0.0
Thu Mar 12 20:35:08 +0000 2020,,0.0,0.0
Thu Mar 12 20:34:19 +0000 2020,Kareena Kapoor Khan's Universe,0.2,0.625
Thu Mar 12 20:33:36 +0000 2020,,0.3875,0.5
Thu Mar 12 20:32:35 +0000 2020,Worldwide (Malaysia),0.2,0.625
Thu Mar 12 20:24:09 +0000 2020,,0.0,0.65
Thu Mar 12 20:18:46 +0000 2020,"Hyderabad, India",0.5285714285714286,0.7357142857142858
Thu Mar 12 20:10:38 +0000 2020,Canada,0.5,1.0
Thu Mar 12 20:10:23 +0000 2020,Viperville!!!,0.0,0.0
Thu Mar 12 20:08:24 +0000 2020,"Mumbai, ",0.13636363636363635,0.45454545454545453
Thu Mar 12 20:06:35 +0000 2020,EaRth,0.49166666666666664,0.7166666666666667
Thu Mar 12 20:02:29 +0000 2020,भारत,0.0,0.0
Thu Mar 12 20:00:30 +0000 2020,Canada,0.13636363636363635,0.45454545454545453
Thu Mar 12 19:59:27 +0000 2020,India 🇮🇳 ,0.0,0.0
Thu Mar 12 19:57:31 +0000 2020,,1.0,0.3
Thu Mar 12 19:57:12 +0000 2020,"Ambala, India",0.0,0.0
Thu Mar 12 19:56:06 +0000 2020,"Ambala, India",0.0,0.0
Thu Mar 12 19:55:19 +0000 2020,India 🇮🇳 ,0.06666666666666665,0.4666666666666666
